SID,PID,Source,Permission
HGDP00725,510.0,LAZARIDIS,Private_Demo
HGDP00726,510.0,LAZARIDIS,Private_Demo
HGDP00727,510.0,LAZARIDIS,Private_Demo
HGDP00729,510.0,LAZARIDIS,Private_Demo
HGDP00730,510.0,LAZARIDIS,Private_Demo
HGDP00731,510.0,LAZARIDIS,Private_Demo
HGDP00732,510.0,LAZARIDIS,Private_Demo
HGDP00733,510.0,LAZARIDIS,Private_Demo
HGDP00734,510.0,LAZARIDIS,Private_Demo
HGDP00735,510.0,LAZARIDIS,Private_Demo
HGDP00736,510.0,LAZARIDIS,Private_Demo
HGDP00737,510.0,LAZARIDIS,Private_Demo
HGDP00739,510.0,LAZARIDIS,Private_Demo
HGDP00740,510.0,LAZARIDIS,Private_Demo
HGDP00741,510.0,LAZARIDIS,Private_Demo
HGDP00745,510.0,LAZARIDIS,Private_Demo
HGDP00747,445.0,LAZARIDIS,Private_Demo
HGDP00748,445.0,LAZARIDIS,Private_Demo
HGDP00749,445.0,LAZARIDIS,Private_Demo
HGDP00750,445.0,LAZARIDIS,Private_Demo
HGDP00751,445.0,LAZARIDIS,Private_Demo
HGDP00752,445.0,LAZARIDIS,Private_Demo
HGDP00753,445.0,LAZARIDIS,Private_Demo
HGDP00754,445.0,LAZARIDIS,Private_Demo
HGDP00755,445.0,LAZARIDIS,Private_Demo
HGDP00756,445.0,LAZARIDIS,Private_Demo
HGDP00757,445.0,LAZARIDIS,Private_Demo
HGDP00758,445.0,LAZARIDIS,Private_Demo
HGDP00759,445.0,LAZARIDIS,Private_Demo
HGDP00760,445.0,LAZARIDIS,Private_Demo
HGDP00761,445.0,LAZARIDIS,Private_Demo
HGDP00762,445.0,LAZARIDIS,Private_Demo
HGDP00763,445.0,LAZARIDIS,Private_Demo
HGDP00764,445.0,LAZARIDIS,Private_Demo
HGDP00765,445.0,LAZARIDIS,Private_Demo
HGDP00766,445.0,LAZARIDIS,Private_Demo
HGDP00767,445.0,LAZARIDIS,Private_Demo
HGDP00768,445.0,LAZARIDIS,Private_Demo
HGDP00769,445.0,LAZARIDIS,Private_Demo
HGDP00771,445.0,LAZARIDIS,Private_Demo
HGDP00772,445.0,LAZARIDIS,Private_Demo
HGDP00773,445.0,LAZARIDIS,Private_Demo
HGDP00774,432.0,LAZARIDIS,Private_Demo
HGDP00775,432.0,LAZARIDIS,Private_Demo
HGDP00776,432.0,LAZARIDIS,Private_Demo
HGDP00777,432.0,LAZARIDIS,Private_Demo
HGDP00779,432.0,LAZARIDIS,Private_Demo
HGDP00780,432.0,LAZARIDIS,Private_Demo
HGDP00781,432.0,LAZARIDIS,Private_Demo
HGDP00782,432.0,LAZARIDIS,Private_Demo
HGDP00783,432.0,LAZARIDIS,Private_Demo
HGDP00784,432.0,LAZARIDIS,Private_Demo
HGDP00785,432.0,LAZARIDIS,Private_Demo
HGDP00786,432.0,LAZARIDIS,Private_Demo
HGDP00787,452.0,LAZARIDIS,Private_Demo
HGDP00788,452.0,LAZARIDIS,Private_Demo
HGDP00790,445.0,LAZARIDIS,Private_Demo
HGDP00791,445.0,LAZARIDIS,Private_Demo
HGDP00794,524.0,LAZARIDIS,Private_Demo
HGDP00796,524.0,LAZARIDIS,Private_Demo
HGDP00797,524.0,LAZARIDIS,Private_Demo
HGDP00798,524.0,LAZARIDIS,Private_Demo
HGDP00799,524.0,LAZARIDIS,Private_Demo
HGDP00800,524.0,LAZARIDIS,Private_Demo
HGDP00802,524.0,LAZARIDIS,Private_Demo
HGDP00803,524.0,LAZARIDIS,Private_Demo
HGDP00805,524.0,LAZARIDIS,Private_Demo
HGDP00806,524.0,LAZARIDIS,Private_Demo
HGDP00807,524.0,LAZARIDIS,Private_Demo
HGDP00808,524.0,LAZARIDIS,Private_Demo
HGDP00810,524.0,LAZARIDIS,Private_Demo
HGDP00811,432.0,LAZARIDIS,Private_Demo
HGDP00812,432.0,LAZARIDIS,Private_Demo
HGDP00813,432.0,LAZARIDIS,Private_Demo
HGDP00814,432.0,LAZARIDIS,Private_Demo
HGDP00815,432.0,LAZARIDIS,Private_Demo
HGDP00817,432.0,LAZARIDIS,Private_Demo
HGDP00818,432.0,LAZARIDIS,Private_Demo
HGDP00819,432.0,LAZARIDIS,Private_Demo
HGDP00820,432.0,LAZARIDIS,Private_Demo
HGDP00821,432.0,LAZARIDIS,Private_Demo
HGDP00822,432.0,LAZARIDIS,Private_Demo
HGDP00828,445.0,LAZARIDIS,Private_Demo
HGDP00832,381.0,LAZARIDIS,Private_Demo
HGDP00837,381.0,LAZARIDIS,Private_Demo
HGDP00838,381.0,LAZARIDIS,Private_Demo
HGDP00843,381.0,LAZARIDIS,Private_Demo
HGDP00845,381.0,LAZARIDIS,Private_Demo
HGDP00846,381.0,LAZARIDIS,Private_Demo
HGDP00849,381.0,LAZARIDIS,Private_Demo
HGDP00852,381.0,LAZARIDIS,Private_Demo
HGDP00854,393.0,LAZARIDIS,Private_Demo
HGDP00855,393.0,LAZARIDIS,Private_Demo
HGDP00856,393.0,LAZARIDIS,Private_Demo
HGDP00857,393.0,LAZARIDIS,Private_Demo
HGDP00858,393.0,LAZARIDIS,Private_Demo
HGDP00859,393.0,LAZARIDIS,Private_Demo
HGDP00861,393.0,LAZARIDIS,Private_Demo
HGDP00862,393.0,LAZARIDIS,Private_Demo
HGDP00863,393.0,LAZARIDIS,Private_Demo
HGDP00864,393.0,LAZARIDIS,Private_Demo
HGDP00865,393.0,LAZARIDIS,Private_Demo
HGDP00868,393.0,LAZARIDIS,Private_Demo
HGDP00869,393.0,LAZARIDIS,Private_Demo
HGDP00870,393.0,LAZARIDIS,Private_Demo
HGDP00872,393.0,LAZARIDIS,Private_Demo
HGDP00873,393.0,LAZARIDIS,Private_Demo
HGDP00875,393.0,LAZARIDIS,Private_Demo
HGDP00877,393.0,LAZARIDIS,Private_Demo
HGDP00879,534.0,LAZARIDIS,Private_Demo
HGDP00880,534.0,LAZARIDIS,Private_Demo
HGDP00882,534.0,LAZARIDIS,Private_Demo
HGDP00883,534.0,LAZARIDIS,Private_Demo
HGDP00884,534.0,LAZARIDIS,Private_Demo
HGDP00887,534.0,LAZARIDIS,Private_Demo
HGDP00888,534.0,LAZARIDIS,Private_Demo
HGDP00889,534.0,LAZARIDIS,Private_Demo
HGDP00890,534.0,LAZARIDIS,Private_Demo
HGDP00891,534.0,LAZARIDIS,Private_Demo
HGDP00892,534.0,LAZARIDIS,Private_Demo
HGDP00893,534.0,LAZARIDIS,Private_Demo
HGDP00894,534.0,LAZARIDIS,Private_Demo
HGDP00895,534.0,LAZARIDIS,Private_Demo
HGDP00896,534.0,LAZARIDIS,Private_Demo
HGDP00897,534.0,LAZARIDIS,Private_Demo
HGDP00898,534.0,LAZARIDIS,Private_Demo
HGDP00899,534.0,LAZARIDIS,Private_Demo
HGDP00900,534.0,LAZARIDIS,Private_Demo
HGDP00901,534.0,LAZARIDIS,Private_Demo
HGDP00902,534.0,LAZARIDIS,Private_Demo
HGDP00903,534.0,LAZARIDIS,Private_Demo
HGDP00904,358.0,LAZARIDIS,Private_Demo
HGDP00905,358.0,LAZARIDIS,Private_Demo
HGDP00906,358.0,LAZARIDIS,Private_Demo
HGDP00907,358.0,LAZARIDIS,Private_Demo
HGDP00908,358.0,LAZARIDIS,Private_Demo
HGDP00909,358.0,LAZARIDIS,Private_Demo
HGDP00910,358.0,LAZARIDIS,Private_Demo
HGDP00912,358.0,LAZARIDIS,Private_Demo
HGDP00913,358.0,LAZARIDIS,Private_Demo
HGDP00915,358.0,LAZARIDIS,Private_Demo
HGDP00917,358.0,LAZARIDIS,Private_Demo
HGDP00920,357.0,LAZARIDIS,Private_Demo
HGDP00924,357.0,LAZARIDIS,Private_Demo
HGDP00925,357.0,LAZARIDIS,Private_Demo
HGDP00926,357.0,LAZARIDIS,Private_Demo
HGDP00928,357.0,LAZARIDIS,Private_Demo
HGDP00929,357.0,LAZARIDIS,Private_Demo
HGDP00930,357.0,LAZARIDIS,Private_Demo
HGDP00931,357.0,LAZARIDIS,Private_Demo
HGDP00932,357.0,LAZARIDIS,Private_Demo
HGDP00933,357.0,LAZARIDIS,Private_Demo
HGDP00934,357.0,LAZARIDIS,Private_Demo
HGDP00935,357.0,LAZARIDIS,Private_Demo
HGDP00936,357.0,LAZARIDIS,Private_Demo
HGDP00937,357.0,LAZARIDIS,Private_Demo
HGDP00938,357.0,LAZARIDIS,Private_Demo
HGDP00939,357.0,LAZARIDIS,Private_Demo
HGDP00940,357.0,LAZARIDIS,Private_Demo
HGDP00941,357.0,LAZARIDIS,Private_Demo
HGDP00942,357.0,LAZARIDIS,Private_Demo
HGDP00943,357.0,LAZARIDIS,Private_Demo
HGDP00944,357.0,LAZARIDIS,Private_Demo
HGDP00945,422.0,LAZARIDIS,Private_Demo
HGDP00946,422.0,LAZARIDIS,Private_Demo
HGDP00947,422.0,LAZARIDIS,Private_Demo
HGDP00948,422.0,LAZARIDIS,Private_Demo
HGDP00950,422.0,LAZARIDIS,Private_Demo
HGDP00951,422.0,LAZARIDIS,Private_Demo
HGDP00952,422.0,LAZARIDIS,Private_Demo
HGDP00954,422.0,LAZARIDIS,Private_Demo
HGDP00955,422.0,LAZARIDIS,Private_Demo
HGDP00956,422.0,LAZARIDIS,Private_Demo
HGDP00958,422.0,LAZARIDIS,Private_Demo
HGDP00960,422.0,LAZARIDIS,Private_Demo
HGDP00961,422.0,LAZARIDIS,Private_Demo
HGDP00962,422.0,LAZARIDIS,Private_Demo
HGDP00963,422.0,LAZARIDIS,Private_Demo
HGDP00964,422.0,LAZARIDIS,Private_Demo
HGDP00965,422.0,LAZARIDIS,Private_Demo
HGDP00966,422.0,LAZARIDIS,Private_Demo
HGDP00967,422.0,LAZARIDIS,Private_Demo
HGDP00968,422.0,LAZARIDIS,Private_Demo
HGDP00970,388.0,LAZARIDIS,Private_Demo
HGDP00971,432.0,LAZARIDIS,Private_Demo
HGDP00972,432.0,LAZARIDIS,Private_Demo
HGDP00973,432.0,LAZARIDIS,Private_Demo
HGDP00974,432.0,LAZARIDIS,Private_Demo
HGDP00975,432.0,LAZARIDIS,Private_Demo
HGDP00976,432.0,LAZARIDIS,Private_Demo
HGDP00977,432.0,LAZARIDIS,Private_Demo
HGDP00982,330.0,LAZARIDIS,Private_Demo
HGDP00984,330.0,LAZARIDIS,Private_Demo
HGDP00985,329.0,LAZARIDIS,Private_Demo
HGDP00986,329.0,LAZARIDIS,Private_Demo
HGDP00987,352.0,LAZARIDIS,Private_Demo
HGDP00991,352.0,LAZARIDIS,Private_Demo
HGDP00992,352.0,LAZARIDIS,Private_Demo
HGDP00993,361.0,LAZARIDIS,Private_Demo
HGDP00994,344.0,LAZARIDIS,Private_Demo
HGDP00995,380.0,LAZARIDIS,Private_Demo
HGDP00999,380.0,LAZARIDIS,Private_Demo
HGDP01001,380.0,LAZARIDIS,Private_Demo
HGDP01003,380.0,LAZARIDIS,Private_Demo
HGDP01006,380.0,LAZARIDIS,Private_Demo
HGDP01010,380.0,LAZARIDIS,Private_Demo
HGDP01012,380.0,LAZARIDIS,Private_Demo
HGDP01013,380.0,LAZARIDIS,Private_Demo
HGDP01014,380.0,LAZARIDIS,Private_Demo
HGDP01015,380.0,LAZARIDIS,Private_Demo
HGDP01018,380.0,LAZARIDIS,Private_Demo
HGDP01019,380.0,LAZARIDIS,Private_Demo
HGDP01021,432.0,LAZARIDIS,Private_Demo
HGDP01023,432.0,LAZARIDIS,Private_Demo
HGDP01024,432.0,LAZARIDIS,Private_Demo
HGDP01027,452.0,LAZARIDIS,Private_Demo
HGDP01028,327.0,LAZARIDIS,Private_Demo
HGDP01030,328.0,LAZARIDIS,Private_Demo
HGDP01031,313.0,LAZARIDIS,Private_Demo
HGDP01032,352.0,LAZARIDIS,Private_Demo
HGDP01033,362.0,LAZARIDIS,Private_Demo
HGDP01034,328.0,LAZARIDIS,Private_Demo
HGDP01035,327.0,LAZARIDIS,Private_Demo
HGDP01036,352.0,LAZARIDIS,Private_Demo
HGDP01037,396.0,LAZARIDIS,Private_Demo
HGDP01041,396.0,LAZARIDIS,Private_Demo
HGDP01043,396.0,LAZARIDIS,Private_Demo
HGDP01044,396.0,LAZARIDIS,Private_Demo
HGDP01047,396.0,LAZARIDIS,Private_Demo
HGDP01050,396.0,LAZARIDIS,Private_Demo
HGDP01051,396.0,LAZARIDIS,Private_Demo
HGDP01053,396.0,LAZARIDIS,Private_Demo
HGDP01055,396.0,LAZARIDIS,Private_Demo
HGDP01056,396.0,LAZARIDIS,Private_Demo
HGDP01057,396.0,LAZARIDIS,Private_Demo
HGDP01058,396.0,LAZARIDIS,Private_Demo
HGDP01059,396.0,LAZARIDIS,Private_Demo
HGDP01060,396.0,LAZARIDIS,Private_Demo
HGDP01062,517.0,LAZARIDIS,Private_Demo
HGDP01063,517.0,LAZARIDIS,Private_Demo
HGDP01064,517.0,LAZARIDIS,Private_Demo
HGDP01065,517.0,LAZARIDIS,Private_Demo
HGDP01066,517.0,LAZARIDIS,Private_Demo
HGDP01067,517.0,LAZARIDIS,Private_Demo
HGDP01068,517.0,LAZARIDIS,Private_Demo
HGDP01069,517.0,LAZARIDIS,Private_Demo
HGDP01070,517.0,LAZARIDIS,Private_Demo
HGDP01071,517.0,LAZARIDIS,Private_Demo
HGDP01072,517.0,LAZARIDIS,Private_Demo
HGDP01073,517.0,LAZARIDIS,Private_Demo
HGDP01074,517.0,LAZARIDIS,Private_Demo
HGDP01075,517.0,LAZARIDIS,Private_Demo
HGDP01076,517.0,LAZARIDIS,Private_Demo
HGDP01077,517.0,LAZARIDIS,Private_Demo
HGDP01078,517.0,LAZARIDIS,Private_Demo
HGDP01079,517.0,LAZARIDIS,Private_Demo
HGDP01081,330.0,LAZARIDIS,Private_Demo
HGDP01086,329.0,LAZARIDIS,Private_Demo
HGDP01090,329.0,LAZARIDIS,Private_Demo
HGDP01094,329.0,LAZARIDIS,Private_Demo
HGDP01095,441.0,LAZARIDIS,Private_Demo
HGDP01096,441.0,LAZARIDIS,Private_Demo
HGDP01097,441.0,LAZARIDIS,Private_Demo
HGDP01098,441.0,LAZARIDIS,Private_Demo
HGDP01099,441.0,LAZARIDIS,Private_Demo
HGDP01100,441.0,LAZARIDIS,Private_Demo
HGDP01101,441.0,LAZARIDIS,Private_Demo
HGDP01102,441.0,LAZARIDIS,Private_Demo
HGDP01103,441.0,LAZARIDIS,Private_Demo
HGDP01104,441.0,LAZARIDIS,Private_Demo
HGDP01147,516.0,LAZARIDIS,Private_Demo
HGDP01151,516.0,LAZARIDIS,Private_Demo
HGDP01152,516.0,LAZARIDIS,Private_Demo
HGDP01153,516.0,LAZARIDIS,Private_Demo
HGDP01155,516.0,LAZARIDIS,Private_Demo
HGDP01156,516.0,LAZARIDIS,Private_Demo
HGDP01157,516.0,LAZARIDIS,Private_Demo
HGDP01161,518.0,LAZARIDIS,Private_Demo
HGDP01162,518.0,LAZARIDIS,Private_Demo
HGDP01163,518.0,LAZARIDIS,Private_Demo
HGDP01164,518.0,LAZARIDIS,Private_Demo
HGDP01166,518.0,LAZARIDIS,Private_Demo
HGDP01167,518.0,LAZARIDIS,Private_Demo
HGDP01168,518.0,LAZARIDIS,Private_Demo
HGDP01169,518.0,LAZARIDIS,Private_Demo
HGDP01171,516.0,LAZARIDIS,Private_Demo
HGDP01172,516.0,LAZARIDIS,Private_Demo
HGDP01173,516.0,LAZARIDIS,Private_Demo
HGDP01174,516.0,LAZARIDIS,Private_Demo
HGDP01177,516.0,LAZARIDIS,Private_Demo
HGDP01179,444.0,LAZARIDIS,Private_Demo
HGDP01180,444.0,LAZARIDIS,Private_Demo
HGDP01181,444.0,LAZARIDIS,Private_Demo
HGDP01182,444.0,LAZARIDIS,Private_Demo
HGDP01183,444.0,LAZARIDIS,Private_Demo
HGDP01184,444.0,LAZARIDIS,Private_Demo
HGDP01185,444.0,LAZARIDIS,Private_Demo
HGDP01186,444.0,LAZARIDIS,Private_Demo
HGDP01187,444.0,LAZARIDIS,Private_Demo
HGDP01188,444.0,LAZARIDIS,Private_Demo
HGDP01189,436.0,LAZARIDIS,Private_Demo
HGDP01190,436.0,LAZARIDIS,Private_Demo
HGDP01191,436.0,LAZARIDIS,Private_Demo
HGDP01192,436.0,LAZARIDIS,Private_Demo
HGDP01193,436.0,LAZARIDIS,Private_Demo
HGDP01194,436.0,LAZARIDIS,Private_Demo
HGDP01195,436.0,LAZARIDIS,Private_Demo
HGDP01196,436.0,LAZARIDIS,Private_Demo
HGDP01197,436.0,LAZARIDIS,Private_Demo
HGDP01198,436.0,LAZARIDIS,Private_Demo
HGDP01199,358.0,LAZARIDIS,Private_Demo
HGDP01200,358.0,LAZARIDIS,Private_Demo
HGDP01202,358.0,LAZARIDIS,Private_Demo
HGDP01203,438.0,LAZARIDIS,Private_Demo
HGDP01204,438.0,LAZARIDIS,Private_Demo
HGDP01205,438.0,LAZARIDIS,Private_Demo
HGDP01206,438.0,LAZARIDIS,Private_Demo
HGDP01207,438.0,LAZARIDIS,Private_Demo
HGDP01208,438.0,LAZARIDIS,Private_Demo
HGDP01209,438.0,LAZARIDIS,Private_Demo
HGDP01211,438.0,LAZARIDIS,Private_Demo
HGDP01212,438.0,LAZARIDIS,Private_Demo
HGDP01213,431.0,LAZARIDIS,Private_Demo
HGDP01214,431.0,LAZARIDIS,Private_Demo
HGDP01215,431.0,LAZARIDIS,Private_Demo
HGDP01216,431.0,LAZARIDIS,Private_Demo
HGDP01217,431.0,LAZARIDIS,Private_Demo
HGDP01218,431.0,LAZARIDIS,Private_Demo
HGDP01220,431.0,LAZARIDIS,Private_Demo
HGDP01221,431.0,LAZARIDIS,Private_Demo
HGDP01222,431.0,LAZARIDIS,Private_Demo
HGDP01223,400.0,LAZARIDIS,Private_Demo
HGDP01225,400.0,LAZARIDIS,Private_Demo
HGDP01227,400.0,LAZARIDIS,Private_Demo
HGDP01228,400.0,LAZARIDIS,Private_Demo
HGDP01231,400.0,LAZARIDIS,Private_Demo
HGDP01232,400.0,LAZARIDIS,Private_Demo
HGDP01233,434.0,LAZARIDIS,Private_Demo
HGDP01234,434.0,LAZARIDIS,Private_Demo
HGDP01237,434.0,LAZARIDIS,Private_Demo
HGDP01238,434.0,LAZARIDIS,Private_Demo
HGDP01239,434.0,LAZARIDIS,Private_Demo
HGDP01240,434.0,LAZARIDIS,Private_Demo
HGDP01241,434.0,LAZARIDIS,Private_Demo
HGDP01242,434.0,LAZARIDIS,Private_Demo
HGDP01244,443.0,LAZARIDIS,Private_Demo
HGDP01245,443.0,LAZARIDIS,Private_Demo
HGDP01246,443.0,LAZARIDIS,Private_Demo
HGDP01248,443.0,LAZARIDIS,Private_Demo
HGDP01249,443.0,LAZARIDIS,Private_Demo
HGDP01250,443.0,LAZARIDIS,Private_Demo
HGDP01251,443.0,LAZARIDIS,Private_Demo
HGDP01253,312.0,LAZARIDIS,Private_Demo
HGDP01254,312.0,LAZARIDIS,Private_Demo
HGDP01255,312.0,LAZARIDIS,Private_Demo
HGDP01256,312.0,LAZARIDIS,Private_Demo
HGDP01257,312.0,LAZARIDIS,Private_Demo
HGDP01258,312.0,LAZARIDIS,Private_Demo
HGDP01259,312.0,LAZARIDIS,Private_Demo
HGDP01262,312.0,LAZARIDIS,Private_Demo
HGDP01263,312.0,LAZARIDIS,Private_Demo
HGDP01264,312.0,LAZARIDIS,Private_Demo
HGDP01265,312.0,LAZARIDIS,Private_Demo
HGDP01268,312.0,LAZARIDIS,Private_Demo
HGDP01272,312.0,LAZARIDIS,Private_Demo
HGDP01274,312.0,LAZARIDIS,Private_Demo
HGDP01275,312.0,LAZARIDIS,Private_Demo
HGDP01276,312.0,LAZARIDIS,Private_Demo
HGDP01277,312.0,LAZARIDIS,Private_Demo
HGDP01278,312.0,LAZARIDIS,Private_Demo
HGDP01279,312.0,LAZARIDIS,Private_Demo
HGDP01280,312.0,LAZARIDIS,Private_Demo
HGDP01282,312.0,LAZARIDIS,Private_Demo
HGDP01283,358.0,LAZARIDIS,Private_Demo
HGDP01284,358.0,LAZARIDIS,Private_Demo
HGDP01286,358.0,LAZARIDIS,Private_Demo
HGDP01287,433.0,LAZARIDIS,Private_Demo
HGDP01288,433.0,LAZARIDIS,Private_Demo
HGDP01289,433.0,LAZARIDIS,Private_Demo
HGDP01290,433.0,LAZARIDIS,Private_Demo
HGDP01291,433.0,LAZARIDIS,Private_Demo
HGDP01292,433.0,LAZARIDIS,Private_Demo
HGDP01293,433.0,LAZARIDIS,Private_Demo
HGDP01294,433.0,LAZARIDIS,Private_Demo
HGDP01295,433.0,LAZARIDIS,Private_Demo
HGDP01296,433.0,LAZARIDIS,Private_Demo
HGDP01297,442.0,LAZARIDIS,Private_Demo
HGDP01298,442.0,LAZARIDIS,Private_Demo
HGDP01299,442.0,LAZARIDIS,Private_Demo
HGDP01300,442.0,LAZARIDIS,Private_Demo
HGDP01301,442.0,LAZARIDIS,Private_Demo
HGDP01302,442.0,LAZARIDIS,Private_Demo
HGDP01303,442.0,LAZARIDIS,Private_Demo
HGDP01304,442.0,LAZARIDIS,Private_Demo
HGDP01305,442.0,LAZARIDIS,Private_Demo
HGDP01306,442.0,LAZARIDIS,Private_Demo
HGDP01307,430.0,LAZARIDIS,Private_Demo
HGDP01308,430.0,LAZARIDIS,Private_Demo
HGDP01309,430.0,LAZARIDIS,Private_Demo
HGDP01310,430.0,LAZARIDIS,Private_Demo
HGDP01311,430.0,LAZARIDIS,Private_Demo
HGDP01312,430.0,LAZARIDIS,Private_Demo
HGDP01313,430.0,LAZARIDIS,Private_Demo
HGDP01314,430.0,LAZARIDIS,Private_Demo
HGDP01315,430.0,LAZARIDIS,Private_Demo
HGDP01316,430.0,LAZARIDIS,Private_Demo
HGDP01317,435.0,LAZARIDIS,Private_Demo
HGDP01318,435.0,LAZARIDIS,Private_Demo
HGDP01319,435.0,LAZARIDIS,Private_Demo
HGDP01320,435.0,LAZARIDIS,Private_Demo
HGDP01321,435.0,LAZARIDIS,Private_Demo
HGDP01322,435.0,LAZARIDIS,Private_Demo
HGDP01323,435.0,LAZARIDIS,Private_Demo
HGDP01326,435.0,LAZARIDIS,Private_Demo
HGDP01327,439.0,LAZARIDIS,Private_Demo
HGDP01328,439.0,LAZARIDIS,Private_Demo
HGDP01329,439.0,LAZARIDIS,Private_Demo
HGDP01330,439.0,LAZARIDIS,Private_Demo
HGDP01331,439.0,LAZARIDIS,Private_Demo
HGDP01332,439.0,LAZARIDIS,Private_Demo
HGDP01333,439.0,LAZARIDIS,Private_Demo
HGDP01334,439.0,LAZARIDIS,Private_Demo
HGDP01335,439.0,LAZARIDIS,Private_Demo
HGDP01336,439.0,LAZARIDIS,Private_Demo
HGDP01337,437.0,LAZARIDIS,Private_Demo
HGDP01338,437.0,LAZARIDIS,Private_Demo
HGDP01339,437.0,LAZARIDIS,Private_Demo
HGDP01340,437.0,LAZARIDIS,Private_Demo
HGDP01341,437.0,LAZARIDIS,Private_Demo
HGDP01342,437.0,LAZARIDIS,Private_Demo
HGDP01344,437.0,LAZARIDIS,Private_Demo
HGDP01345,437.0,LAZARIDIS,Private_Demo
HGDP01346,437.0,LAZARIDIS,Private_Demo
HGDP01347,440.0,LAZARIDIS,Private_Demo
HGDP01348,440.0,LAZARIDIS,Private_Demo
HGDP01349,440.0,LAZARIDIS,Private_Demo
HGDP01350,440.0,LAZARIDIS,Private_Demo
HGDP01351,440.0,LAZARIDIS,Private_Demo
HGDP01352,440.0,LAZARIDIS,Private_Demo
HGDP01353,440.0,LAZARIDIS,Private_Demo
HGDP01354,440.0,LAZARIDIS,Private_Demo
HGDP01355,440.0,LAZARIDIS,Private_Demo
HGDP01356,440.0,LAZARIDIS,Private_Demo
HGDP01357,494.0,LAZARIDIS,Private_Demo
HGDP01358,494.0,LAZARIDIS,Private_Demo
HGDP01359,494.0,LAZARIDIS,Private_Demo
HGDP01360,494.0,LAZARIDIS,Private_Demo
HGDP01362,494.0,LAZARIDIS,Private_Demo
HGDP01363,494.0,LAZARIDIS,Private_Demo
HGDP01364,494.0,LAZARIDIS,Private_Demo
HGDP01365,494.0,LAZARIDIS,Private_Demo
HGDP01366,494.0,LAZARIDIS,Private_Demo
HGDP01367,494.0,LAZARIDIS,Private_Demo
HGDP01368,494.0,LAZARIDIS,Private_Demo
HGDP01370,494.0,LAZARIDIS,Private_Demo
HGDP01371,494.0,LAZARIDIS,Private_Demo
HGDP01373,494.0,LAZARIDIS,Private_Demo
HGDP01374,494.0,LAZARIDIS,Private_Demo
HGDP01375,494.0,LAZARIDIS,Private_Demo
HGDP01377,494.0,LAZARIDIS,Private_Demo
HGDP01378,494.0,LAZARIDIS,Private_Demo
HGDP01379,494.0,LAZARIDIS,Private_Demo
HGDP01380,494.0,LAZARIDIS,Private_Demo
HGDP01381,535.0,LAZARIDIS,Private_Demo
HGDP01382,535.0,LAZARIDIS,Private_Demo
HGDP01383,535.0,LAZARIDIS,Private_Demo
HGDP01385,535.0,LAZARIDIS,Private_Demo
HGDP01386,535.0,LAZARIDIS,Private_Demo
HGDP01387,535.0,LAZARIDIS,Private_Demo
HGDP01396,535.0,LAZARIDIS,Private_Demo
HGDP01397,535.0,LAZARIDIS,Private_Demo
HGDP01398,535.0,LAZARIDIS,Private_Demo
HGDP01399,535.0,LAZARIDIS,Private_Demo
HGDP01400,535.0,LAZARIDIS,Private_Demo
HGDP01401,535.0,LAZARIDIS,Private_Demo
HGDP01402,535.0,LAZARIDIS,Private_Demo
HGDP01403,535.0,LAZARIDIS,Private_Demo
HGDP01404,535.0,LAZARIDIS,Private_Demo
HGDP01405,337.0,LAZARIDIS,Private_Demo
HGDP01408,337.0,LAZARIDIS,Private_Demo
HGDP01414,337.0,LAZARIDIS,Private_Demo
HGDP01417,337.0,LAZARIDIS,Private_Demo
HGDP01418,337.0,LAZARIDIS,Private_Demo
HGDP01419,337.0,LAZARIDIS,Private_Demo
Chimp,,LAZARIDIS,Private_Demo
Denisova_light,,LAZARIDIS,Private_Demo
Vindija_light,,LAZARIDIS,Private_Demo
Href,,LAZARIDIS,Private_Demo
Gorilla,,LAZARIDIS,Private_Demo
Orang,,LAZARIDIS,Private_Demo
Macaque,,LAZARIDIS,Private_Demo
Marmoset,,LAZARIDIS,Private_Demo
ADR00090,409.0,LAZARIDIS,Private_Demo
ADR00092,409.0,LAZARIDIS,Private_Demo
ADR00089,409.0,LAZARIDIS,Private_Demo
ADR00093,409.0,LAZARIDIS,Private_Demo
ADR00098,409.0,LAZARIDIS,Private_Demo
ADR00064,404.0,LAZARIDIS,Private_Demo
ADR00514,416.0,LAZARIDIS,Private_Demo
ADR00074,404.0,LAZARIDIS,Private_Demo
ADR20109,335.0,LAZARIDIS,Private_Demo
ADR00513,416.0,LAZARIDIS,Private_Demo
ADR00066,404.0,LAZARIDIS,Private_Demo
ADR00102,409.0,LAZARIDIS,Private_Demo
ADR00065,404.0,LAZARIDIS,Private_Demo
ADR00079,404.0,LAZARIDIS,Private_Demo
ADR00509,416.0,LAZARIDIS,Private_Demo
ADR00061,404.0,LAZARIDIS,Private_Demo
ADR00096,409.0,LAZARIDIS,Private_Demo
ADR00068,404.0,LAZARIDIS,Private_Demo
ADR00060,404.0,LAZARIDIS,Private_Demo
ADR00059,404.0,LAZARIDIS,Private_Demo
ADR00512,416.0,LAZARIDIS,Private_Demo
ADR00057,404.0,LAZARIDIS,Private_Demo
ADR00504,416.0,LAZARIDIS,Private_Demo
ADR00507,416.0,LAZARIDIS,Private_Demo
ADR20112,335.0,LAZARIDIS,Private_Demo
ADR00511,416.0,LAZARIDIS,Private_Demo
ADR20106,335.0,LAZARIDIS,Private_Demo
ADR00510,416.0,LAZARIDIS,Private_Demo
